Support Data Version,UUID,Date Reported,HPICSM InstallDate,HPICSM Version,HPIC   Version,XP Count,P9000 Count,EVA Count,P2000 Count,P4000 Count,MSA Count,Cluster Count,Hosts Count,Datastores Count,VMs Count,Disk Count,3PAR Count,HPICSM Build,vCenter Count,vCenter Versions,ESX Versions (unique),Installed Module,StoreOnce Count,Initial Populate Time,Average Refresh Time,Create DS Count,Create DS Avg Time,Create DS Max Time,Create VM Count,Create VM Avg Time,Create VM Max Time,Clone VM Count,Clone VM Avg Time,Clone VM Max Time,Expand DS Count,Expand DS Avg Time,Expand DS Max Time,Delete DS Count,Delete DS Avg Time,Delete DS Max Time,Delete Vol Count,Delete Vol Avg Time,Delete Vol Max Time,Delete VM Count,Delete VM Avg Time,Delete VM Max Time,Monitor Header Count,Monitor Header Time,Monitor Footer Count,Monitor Footer Time,Header Health Count,Header Tasks Count,Actions Create DS Count,Actions Create VM Count,Actions Clone VM Count,Header Product Version Count,Header Host Properties Count,Header Comm Status Count,Header SAP Count,Header VASA URL Count,Header Reload Page Count,Header Refresh Cache,Host Monitor GS Count,Host Monitor GS Time,Host Monitor NewsFeed Count,Host Monitor NewsFeed Time,Host Monitor Health Count,Host Monitor Health Time,Host Monitor Tasks Count,Host Monitor Tasks Time,VM Monitor GS Count,VM Monitor GS Time,VM Monitor NewsFeed Count,VM Monitor NewsFeed Time,VM Monitor Health Count,VM Monitor Health Time,VM Monitor Tasks Count,VM Monitor Tasks Time,DS Monitor GS Count,DS Monitor GS Time,DS Monitor NewsFeed Count,DS Monitor NewsFeed Time,DS Monitor Health Count,DS Monitor Health Time,DS Monitor Tasks Count,DS Monitor Tasks Time,Cluster Monitor GS Count,Cluster Monitor GS Time,Cluster Monitor NewsFeed Count,Cluster Monitor NewsFeed Time,Cluster Monitor Health Count,Cluster Monitor Health Time,Cluster Monitor Tasks Count,Cluster Monitor Tasks Time,Host Manage GS Count,Host Manage GS Time,Host Manage Overview Count,Host Manage Overview Time,Host Manage Host Count,Host Manage Host Time,Host Manage Networking Count,Host Manage Networking Time,Host Manage Infrastructure Count,Host Manage Infrastructure Time,Host Manage FullSummary Count,Host Manage FullSummary Time,Host Manage BriefSummary Count,Host Manage BriefSummary Time,Host Manage Storage Count,Host Manage Storage Time,Host Manage SwFw Count,Host Manage SwFw Time,Host Manage StorageSummary Count,Host Manage StorageSummary Time,Host Manage StorageSVols Count,Host Manage StorageSVols Time,Host Manage StorageVDisks Count,Host Manage StorageVDisks Time,Host Manage StorageHBAs Count,Host Manage StorageHBAs Time,Host Manage StoragePaths Count,Host Manage StoragePaths Time,Host Manage StorageReplications Count,Host Manage StorageReplications Time,Host Manage StorageVM2Volumes Count,Host Manage StorageVM2Volumes Time,VM Manage GS Count,VM Manage GS Time,VM Manage Overview Count,VM Manage Overview Time,VM Manage Storage Count,VM Manage Storage Time,VM Manage SwFw Count,VM Manage SwFw Time,VM Manage StorageSummary Count,VM Manage StorageSummary Time,VM Manage StorageSVols Count,VM Manage StorageSVols Time,VM Manage StorageVDisks Count,VM Manage StorageVDisks Time,VM Manage StorageHBAs Count,VM Manage StorageHBAs Time,VM Manage StoragePaths Count,VM Manage StoragePaths Time,VM Manage StorageReplications Count,VM Manage StorageReplications Time,VM Manage StorageVM2Volumes Count,VM Manage StorageVM2Volumes Time,DS Manage GS Count,DS Manage GS Time,DS Manage Overview Count,DS Manage Overview Time,DS Manage Storage Count,DS Manage Storage Time,DS Manage SwFw Count,DS Manage SwFw Time,DS Manage StorageSummary Count,DS Manage StorageSummary Time,DS Manage StorageSVols Count,DS Manage StorageSVols Time,DS Manage StorageVDisks Count,DS Manage StorageVDisks Time,DS Manage StorageHBAs Count,DS Manage StorageHBAs Time,DS Manage StoragePaths Count,DS Manage StoragePaths Time,DS Manage StorageReplications Count,DS Manage StorageReplications Time,DS Manage StorageVM2Volumes Count,DS Manage StorageVM2Volumes Time,Cluster Manage GS Count,Cluster Manage GS Time,Cluster Manage Overview Count,Cluster Manage Overview Time,Cluster Manage Cluster Count,Cluster Manage Cluster Time,Cluster Manage Storage Count,Cluster Manage Storage Time,Cluster Manage SwFw Count,Cluster Manage SwFw Time,Cluster Manage Infrastructure Count,Cluster Manage Infrastructure Time,Cluster Manage StorageSummary Count,Cluster Manage StorageSummary Time,Cluster Manage StorageSVols Count,Cluster Manage StorageSVols Time,Cluster Manage StorageVDisks Count,Cluster Manage StorageVDisks Time,Cluster Manage StorageHBAs Count,Cluster Manage StorageHBAs Time,Cluster Manage StoragePaths Count,Cluster Manage StoragePaths Time,Cluster Manage StorageReplications Count,Cluster Manage StorageReplications Time,Cluster Manage StorageVM2Volumes Count,Cluster Manage StorageVM2Volumes Time,Create DS SuccessCount,Create VM SuccessCount,Clone VM SuccessCount,Expand DS SuccessCount,Delete DS SuccessCount,Create Vol SuccessCount,Delete Vm SuccessCount,Create DS FailureCount,Create VM FailureCount,Clone VM FailureCount,Expand DS FailureCount,Delete DS FailureCount,Create Vol FailureCount,Delete Vm FailureCount,VASA Registration Count,DAM All StorageCount,DAM All StorageTime,DAM System SummaryCount,DAM System SummaryTime,DAM Storage SummaryCount,DAM Storage SummaryTime,DAM System OverviewCount,DAM System OverviewTime,DAM HealthCount,DAM HealthTime,DAM LaunchLinksCount,DAM LaunchLinksTime,Servers,iLos,OAs,VCMs
3,"244A7616-F524-E469-0A8A-C0E7E9D6EDC4, 1BFA2EF7-E2A0-A561-5884-B37BE627A5FA",7/1/2013 15:18,5/23/2013 11:17,3.2.0.23,3.2.0.23,,,,,,,7,28,87,232,,,23,2,VirtualCenter 5.0,"VMware ESXi 5.0.0 build-821926, VMware ESXi 5.0.0 build-623860, VMware ESXi 5.0.0 build-1117897, VMware ESXi 5.0.0 build-768111, VMware ESXi 5.0.0 build-914586",Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,22,0,0
3,F761F3B8-0AB6-F369-21A5-961159C2D697,7/1/2013 15:18,6/28/2013 11:38,3.2.1.12,3.2.1.12,0,0,0,0,3,0,1,6,23,234,103,1,12,1,VirtualCenter 5.1,"VMware ESXi 5.1.0 build-1021289, VMware ESXi 5.1.0 build-1065491",Storage,0,925191,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,9,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,676,0,0,0,0,0,0,0,0,0,0,0,0,2,46,1,0,0,0,0,15,0,0,2,23,2,86,0,0,2,624,2,2886,2,2285,2,2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,284,3386,0,0,275,5,3,10,3,473,3,10,3,10,2,8,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
3,A5636195-ED3E-2B62-D586-9B58B3756B66,7/1/2013 15:18,5/29/2013 11:40,3.2.0.23,3.2.0.23,0,0,0,0,0,0,1,7,14,130,0,0,23,1,VirtualCenter 5.1,"VMware ESXi 5.1.0 build-1065491, VMware ESXi 5.0.0 build-623860","Server, Storage",0,3194739,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2739,6,0,0,0,9,0,0,1,5,1,6,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,D6BB6EEA-72FE-8964-C9A8-7005FE1CC643,7/1/2013 15:18,12/10/2012 20:36,3.1.1.0,3.1.1.0,0,0,0,0,0,0,1,3,,62,16,0,250,1,VirtualCenter 5.0,VMware ESXi 5.0.0 build-914586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97F0D67C-D87E-E960-248E-A355FBD26D6C,7/1/2013 15:18,11/19/2011 15:03,2.3.0.0,2.3.1.4,0,0,0,0,0,0,1,3,,11,6,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,DCB0897F-E02D-FF65-AF8D-4E36DA112792,7/1/2013 15:18,6/3/2012 14:59,3.0.0.0,3.0.0.0,0,0,0,0,0,0,3,17,,81,238,0,212,1,VirtualCenter 4.1,"VMware ESXi 4.1.0 build-348481, VMware ESXi 4.1.0 build-800380, VMware ESXi 4.1.0 build-988178, VMware ESXi 4.1.0 build-1050704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,7/1/2013 15:18,1/29/2013 5:33,3.1.1.0,3.1.1.0,0,0,1,0,0,0,0,0,,0,0,0,250,1,VirtualCenter 5.1,VMware ESXi 5.1.0 build-799733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,BCECBC76-CF2B-0A67-A38D-372D365AF345,7/1/2013 15:18,5/4/2012 12:33,3.0.0.0,3.0.0.0,0,0,0,0,0,0,3,25,,149,195,0,212,1,VirtualCenter 5.0,"VMware ESXi 5.0.0 build-821926, VMware ESXi 5.0.0 build-914586, VMware ESX 4.0.0 build-360236, VMware ESX 4.0.0 build-164009, VMware ESX 4.0.0 build-261974, VMware ESX 4.0.0 build-294855",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"06DC90C9-E7E1-5B69-4081-FEB1E1B20BA1, , 06DC90C9-E7E1-5B69-4081-FEB1E1B20BA1, ",7/1/2013 15:18,1/9/2013 7:25,3.1.1.0,3.1.1.0,0,0,0,1,0,0,2,6,,38,24,0,250,4,"VirtualCenter 5.1, HostAgent 5.1, VirtualCenter 5.1, HostAgent 5.1",VMware ESXi 5.1.0 build-1117900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8E15718E-339C-426C-DFA8-DF05A08A1D8D,7/1/2013 15:18,5/11/2013 5:43,3.2.0.23,3.2.0.23,0,0,0,0,0,0,0,3,5,18,0,0,23,1,VirtualCenter 4.1,VMware ESXi 4.1.0 build-433742,"Server, Storage",0,3699729,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3002,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15280,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3,289E363F-D845-2460-E842-D870B639E278,7/1/2013 15:18,5/28/2013 19:48,3.2.0.23,3.2.0.23,0,0,0,0,0,0,1,2,6,9,0,0,23,1,VirtualCenter 5.0,VMware ESXi 5.0.0 build-623860,"Server, Storage",0,157704,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,5,0,0,686,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,45CD92C5-7AA5-6B6F-52A1-704D40E49488,7/1/2013 15:18,11/9/2012 7:13,3.0.0.0,3.0.0.0,0,0,1,0,0,0,1,3,,26,2,0,212,1,VirtualCenter 5.1,VMware ESXi 5.1.0 build-799733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,630C3DA1-E290-9A6D-A648-92B11E2FA263,7/1/2013 15:18,6/27/2013 3:47,3.2.1.12,3.2.1.12,,,,,,,1,2,7,45,,,12,1,VirtualCenter 5.1,VMware ESXi 5.1.0 build-1117900,Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0
3,EA3CD073-8BBB-F063-838C-B05B059A4D24,7/1/2013 15:18,6/27/2013 21:32,3.2.1.12,3.2.1.12,,,,,,,0,3,4,18,,,12,1,VirtualCenter 5.1,VMware ESXi 5.1.0 build-1065491,Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0
1,8B349439-C173-8E65-5982-ADDE753D49B6,7/1/2013 15:18,3/15/2012 2:43,2.3.0.0,2.3.1.4,0,0,3,0,0,0,2,6,,66,18,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,", 0416AFE1-901F-FA6E-6FAC-F87861B046E1",7/1/2013 15:18,6/22/2013 11:06,3.2.1.12,3.2.1.12,0,0,0,0,0,0,0,2,4,24,4,0,12,2,"HostAgent 5.1, VirtualCenter 5.1",VMware ESXi 5.1.0 build-1065491,"Server, Storage",0,1425862,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,325,241,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,95,0,0,0,0,0,0,2,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,194,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691,165,1691,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,A9E2CF7E-7700-2E62-424C-219EED7739D3,7/1/2013 15:18,4/20/2012 16:27,2.3.0.0,2.3.1.4,0,0,0,0,0,0,1,2,,34,12,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,715F1C61-D3D4-C56A-9D87-AABDE43B8349,7/1/2013 15:18,10/24/2012 12:17,3.1.0.0,3.1.0.0,0,0,0,0,0,0,3,5,,13,12,0,201,1,VirtualCenter 5.0,"VMware ESXi 5.0.0 build-469512, VMware ESXi 5.0.0 build-623860",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,7/1/2013 15:18,5/5/2012 11:14,2.3.0.0,2.3.1.4,0,0,0,0,0,0,0,0,,0,0,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108B27A1-F280-B061-CB85-B965C37AAF78,7/1/2013 15:18,9/25/2012 9:08,3.0.0.0,3.0.0.0,0,0,0,0,0,0,1,2,,60,12,0,212,1,VirtualCenter 5.0,VMware ESXi 5.0.0 build-623860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,01ADA21A-65F2-236B-4283-C0DB2712E165,7/1/2013 15:18,10/8/2012 5:31,3.0.0.0,3.0.0.0,0,0,1,0,0,0,4,17,,103,70,0,212,1,VirtualCenter 5.1,"VMware ESXi 5.1.0 build-799733, VMware ESXi 5.1.0 build-838463, VMware ESXi 5.1.0 build-1021289",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,72930711-60E2-9C63-CE5E-B69148F66619,7/1/2013 15:18,11/27/2012 0:18,3.1.0.0,3.1.0.0,0,0,0,0,0,0,3,7,,136,108,0,201,1,VirtualCenter 5.1,"VMware ESXi 5.1.0 build-799733, VMware ESXi 5.0.0 build-515841",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,56E4B554-845B-3562-0F84-802238E21054,7/1/2013 15:18,6/27/2013 3:45,3.2.1.12,3.2.1.12,0,0,0,0,0,0,0,4,9,25,8,0,12,1,VirtualCenter 5.1,"VMware ESXi 5.1.0 build-799733, VMware ESXi 5.0.0 build-469512","Server, Storage",0,3572762,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,4590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,503,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3,,7/1/2013 15:18,5/19/2013 23:19,3.2.0.23,3.2.0.23,,,,,,,0,1,1,4,,,23,1,HostAgent 5.1,VMware ESXi 5.1.0 build-799733,Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
3,41AEB36F-BDD7-A36E-A1A3-93219B3CB9FB,7/1/2013 15:18,5/21/2013 13:08,3.2.0.23,3.2.0.23,0,0,0,0,0,0,1,6,8,19,0,0,23,1,VirtualCenter 5.1,VMware ESXi 5.1.0 build-799733,"Server, Storage",0,8890761,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1339,3308,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,76,0,0,0,0,0,0,9,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,10007,25,0,0,0,28,0,0,10,19,3,29,10,26,10,14,9,25,9,14,9,14,0,0,0,0,16391,17,16388,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1,,7/1/2013 15:18,10/20/2011 6:03,2.3.0.0,2.3.1.4,0,0,0,0,0,0,0,0,,0,0,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0B1BACAA-1024-EC6A-A04C-3EB58D7D8CD6,7/1/2013 15:18,2/22/2012 2:15,2.3.0.0,2.3.1.4,0,0,0,0,1,0,2,3,,16,14,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,AF139824-5373-BB6F-9642-D218A9BF0833,7/1/2013 15:18,6/2/2013 3:11,3.2.0.23,3.2.0.23,0,0,0,0,0,0,0,3,5,22,0,0,23,1,VirtualCenter 5.1,"VMware ESXi 5.1.0 build-1065491, VMware ESXi 5.0.0 build-469512","Server, Storage",0,932102,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1839,0,0,0,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
